date,weather_code,temperature_2m_mean,apparent_temperature_mean,daylight_duration,precipitation_sum,precipitation_hours,wind_speed_10m_max,shortwave_radiation_sum
2022-11-07 04:00:00+00:00,51.0,19.516249,17.778135,36722.11,0.8,3.0,25.699057,11.37
2022-11-08 04:00:00+00:00,0.0,10.39125,5.6195006,36586.82,0.0,0.0,23.452555,12.04
2022-11-09 04:00:00+00:00,1.0,7.199583,3.6667538,36453.09,0.0,0.0,19.483284,11.82
2022-11-10 04:00:00+00:00,1.0,11.047501,9.313103,36321.08,0.0,0.0,13.237039,11.14
2022-11-11 04:00:00+00:00,65.0,15.755833,15.516276,36190.953,25.3,14.0,33.510952,2.22
2022-11-12 04:00:00+00:00,53.0,18.4975,17.143927,36062.88,1.8,6.0,33.1376,9.97
2022-11-13 04:00:00+00:00,55.0,10.393333,6.6728244,35937.035,2.9,6.0,27.217524,6.05
2022-11-14 04:00:00+00:00,0.0,4.7245836,-0.0065531135,35813.59,0.0,0.0,19.346441,11.29
2022-11-15 04:00:00+00:00,61.0,4.2183332,0.3483378,35692.727,6.0000005,7.0,23.540806,5.85
2022-11-16 04:00:00+00:00,63.0,7.3120837,2.737668,35574.62,12.5,10.0,28.017622,7.85
2022-11-17 04:00:00+00:00,2.0,4.3995833,-1.0901638,35459.457,0.0,0.0,31.212229,9.09
2022-11-18 04:00:00+00:00,71.0,3.16,-2.3676982,35347.42,0.2,1.0,31.093666,10.5
2022-11-19 04:00:00+00:00,1.0,1.37875,-3.5726268,35238.305,0.0,0.0,19.66536,10.87
2022-11-20 04:00:00+00:00,71.0,0.39958337,-5.7823596,35130.97,0.1,1.0,34.04808,10.65
2022-11-21 04:00:00+00:00,3.0,0.18291676,-5.1870093,35025.438,0.0,0.0,22.493519,10.47
2022-11-22 04:00:00+00:00,0.0,4.4266667,0.22735693,34921.85,0.0,0.0,20.63023,10.18
2022-11-23 04:00:00+00:00,0.0,5.6954174,1.7806754,34820.344,0.0,0.0,13.044722,10.08
2022-11-24 04:00:00+00:00,1.0,5.1474996,2.2355535,34721.05,0.0,0.0,13.009903,9.64
2022-11-25 04:00:00+00:00,61.0,7.497501,3.9080174,34624.11,3.8,6.0,25.86494,3.86
2022-11-26 04:00:00+00:00,3.0,7.3662505,2.96084,34529.676,0.0,0.0,19.681828,9.67
2022-11-27 04:00:00+00:00,63.0,8.880834,5.635962,34437.883,12.200001,10.0,27.248457,2.61
2022-11-28 04:00:00+00:00,3.0,9.482917,5.0272956,34348.87,0.0,0.0,27.776047,7.57
2022-11-29 04:00:00+00:00,3.0,3.0912504,-0.2851406,34262.797,0.0,0.0,14.021525,7.71
2022-11-30 04:00:00+00:00,63.0,8.118334,4.1627154,34179.8,14.9,10.0,37.44692,1.05
2022-12-01 04:00:00+00:00,3.0,3.0183332,-2.6889956,34100.04,0.0,0.0,28.696312,8.12
2022-12-02 04:00:00+00:00,1.0,1.3266667,-2.4265916,34023.645,0.0,0.0,10.948973,9.35
2022-12-03 04:00:00+00:00,63.0,9.759999,5.575955,33950.79,8.799999,9.0,33.283943,1.46
2022-12-04 04:00:00+00:00,2.0,3.837083,-0.4729637,33881.61,0.0,0.0,23.188583,9.14
2022-12-05 04:00:00+00:00,1.0,1.8204168,-1.828674,33816.26,0.0,0.0,11.720751,8.58
2022-12-06 04:00:00+00:00,61.0,8.17875,5.6311646,33754.9,11.5,12.0,22.59699,1.07
2022-12-07 04:00:00+00:00,61.0,12.545415,11.533836,33697.664,10.499998,12.0,22.79684,1.77
2022-12-08 04:00:00+00:00,3.0,8.832917,5.1416655,33644.715,0.0,0.0,20.3774,5.75
2022-12-09 04:00:00+00:00,0.0,3.2745838,-1.7329483,33595.977,0.0,0.0,20.570463,9.15
2022-12-10 04:00:00+00:00,3.0,1.2829168,-3.6405199,33550.848,0.0,0.0,18.455048,8.85
2022-12-11 04:00:00+00:00,75.0,2.65375,-1.4197291,33509.32,10.700001,13.0,17.654688,1.37
2022-12-12 04:00:00+00:00,73.0,1.0079167,-3.6014292,33471.43,1.1,5.0,22.104116,7.56
2022-12-13 04:00:00+00:00,0.0,-1.0441667,-5.7652,33437.21,0.0,0.0,14.799459,9.16
2022-12-14 04:00:00+00:00,2.0,0.22875004,-4.8837495,33406.703,0.0,0.0,19.513195,8.99
2022-12-15 04:00:00+00:00,63.0,1.901667,-2.9432924,33379.953,17.300001,10.0,30.121912,1.32
2022-12-16 04:00:00+00:00,73.0,4.705834,-0.7263072,33356.99,14.500001,22.0,34.94968,1.72
2022-12-17 04:00:00+00:00,51.0,3.637083,-1.447476,33337.832,0.3,2.0,24.798223,8.17
2022-12-18 04:00:00+00:00,3.0,0.60791665,-4.302421,33322.527,0.0,0.0,22.26768,6.99
2022-12-19 04:00:00+00:00,1.0,0.13083328,-5.653017,33311.1,0.0,0.0,23.363974,8.78
2022-12-20 04:00:00+00:00,2.0,0.030833393,-4.89471,33303.57,0.0,0.0,19.201874,8.78
2022-12-21 04:00:00+00:00,1.0,-0.95874995,-4.6459937,33299.984,0.0,0.0,9.255571,8.61
2022-12-22 04:00:00+00:00,63.0,2.585,-1.6290036,33300.336,9.5,11.0,30.449274,2.0
2022-12-23 04:00:00+00:00,73.0,3.212084,-3.274741,33304.668,23.0,15.0,45.958904,2.01
2022-12-24 04:00:00+00:00,3.0,-10.937917,-18.947859,33313.0,0.0,0.0,35.65454,8.73
2022-12-25 04:00:00+00:00,0.0,-6.515,-13.165561,33325.336,0.0,0.0,25.20257,8.92
2022-12-26 04:00:00+00:00,3.0,-4.8691664,-10.554145,33341.703,0.0,0.0,19.469976,8.72
2022-12-27 04:00:00+00:00,3.0,-1.765,-6.4946427,33362.113,0.0,0.0,14.904173,8.69
2022-12-28 04:00:00+00:00,2.0,0.485,-3.895155,33386.58,0.0,0.0,19.201874,8.46
2022-12-29 04:00:00+00:00,1.0,2.6641667,-1.2495481,33415.207,0.0,0.0,15.978484,8.33
2022-12-30 04:00:00+00:00,3.0,6.04125,2.7322702,33448.26,0.0,0.0,13.5515,8.22
2022-12-31 04:00:00+00:00,61.0,8.489166,6.762938,33485.66,6.3000007,11.0,13.237039,1.64
2023-01-01 04:00:00+00:00,55.0,8.751668,5.9445844,33527.31,2.1,3.0,17.399586,8.02
2023-01-02 04:00:00+00:00,51.0,7.6683345,5.492384,33573.07,0.5,2.0,9.0,6.03
2023-01-03 04:00:00+00:00,63.0,9.314166,7.6184287,33622.855,9.5,9.0,19.373219,1.45
2023-01-04 04:00:00+00:00,53.0,12.8975,11.926086,33676.527,2.3,5.0,18.218275,6.6
2023-01-05 04:00:00+00:00,3.0,9.816251,8.312173,33733.984,0.0,0.0,12.074766,4.19
2023-01-06 04:00:00+00:00,61.0,5.97875,3.1068275,33795.105,9.599999,14.0,16.327497,3.97
2023-01-07 04:00:00+00:00,3.0,3.47875,-0.8843816,33859.77,0.0,0.0,20.240198,6.81
2023-01-08 04:00:00+00:00,1.0,1.1266667,-2.8009374,33927.863,0.0,0.0,13.746156,8.83
2023-01-09 04:00:00+00:00,71.0,2.8808334,-0.79645634,33999.273,1.5000001,5.0,17.935081,8.08
2023-01-10 04:00:00+00:00,3.0,2.4579165,-1.5344921,34073.88,0.0,0.0,14.561099,5.39
2023-01-11 04:00:00+00:00,3.0,0.8183334,-3.280568,34151.562,0.0,0.0,13.755579,6.6
2023-01-12 04:00:00+00:00,63.0,5.049583,1.8220071,34232.207,11.900001,13.0,20.991426,1.88
2023-01-13 04:00:00+00:00,51.0,9.047501,5.1152697,34315.695,1.6000001,9.0,27.067116,3.83
2023-01-14 04:00:00+00:00,3.0,0.8141666,-5.631335,34401.92,0.0,0.0,26.28,2.25
2023-01-15 04:00:00+00:00,3.0,0.46208334,-6.8540764,34490.77,0.0,0.0,33.75756,9.62
2023-01-16 04:00:00+00:00,1.0,1.3266667,-4.398432,34582.113,0.0,0.0,26.282465,9.98
2023-01-17 04:00:00+00:00,53.0,2.2995832,-1.6943411,34675.855,1.4,2.0,13.324863,5.61
2023-01-18 04:00:00+00:00,53.0,6.4475,2.4327128,34772.23,1.7,4.0,25.460936,7.43
2023-01-19 04:00:00+00:00,63.0,3.80375,0.69388515,34872.234,23.5,15.0,16.263872,1.35
2023-01-20 04:00:00+00:00,53.0,5.21625,0.81550235,34975.766,0.6,1.0,30.657122,6.52
2023-01-21 04:00:00+00:00,51.0,2.5683336,-1.863453,35082.633,0.2,2.0,19.930477,7.74
2023-01-22 04:00:00+00:00,61.0,1.2141668,-2.566066,35192.656,5.4,5.0,15.84,5.51
2023-01-23 04:00:00+00:00,73.0,2.25375,-2.6509469,35305.64,16.900002,20.0,24.985659,2.19
2023-01-24 04:00:00+00:00,3.0,2.11,-2.8782961,35421.418,0.0,0.0,27.691935,10.28
2023-01-25 04:00:00+00:00,73.0,2.0162501,-2.2352211,35539.8,20.0,10.0,44.72411,2.25
2023-01-26 04:00:00+00:00,63.0,7.2599998,1.9640948,35660.613,14.500001,8.0,36.001797,9.62
2023-01-27 04:00:00+00:00,3.0,1.9704165,-2.5196946,35783.69,0.0,0.0,19.164717,9.36
2023-01-28 04:00:00+00:00,3.0,4.174583,-0.45900932,35908.855,0.0,0.0,23.795427,10.31
2023-01-29 04:00:00+00:00,3.0,5.380834,1.4182829,36035.94,0.0,0.0,22.450264,5.0
2023-01-30 04:00:00+00:00,2.0,5.9162498,3.0031717,36164.785,0.0,0.0,13.202726,9.72
2023-01-31 04:00:00+00:00,73.0,3.1850002,-0.97230035,36295.23,2.5,8.0,19.08,3.56
2023-02-01 04:00:00+00:00,73.0,-0.84208345,-5.6534767,36427.11,1.6,5.0,16.516901,11.57
2023-02-02 04:00:00+00:00,1.0,-0.4441665,-5.1010346,36560.277,0.0,0.0,19.09358,11.74
2023-02-03 04:00:00+00:00,3.0,-4.6275,-12.592983,36694.58,0.0,0.0,42.23676,12.65
2023-02-04 04:00:00+00:00,3.0,-9.775416,-16.600222,36829.867,0.0,0.0,39.82843,12.72
2023-02-05 04:00:00+00:00,3.0,1.1454167,-4.0184474,36965.99,0.0,0.0,19.130875,9.78
2023-02-06 04:00:00+00:00,3.0,3.9266665,-0.79878277,37102.81,0.0,0.0,29.215502,10.76
2023-02-07 04:00:00+00:00,71.0,0.1516665,-4.487407,37240.617,2.6,2.0,21.603,10.27
2023-02-08 04:00:00+00:00,53.0,4.5995836,0.6385457,37380.67,0.70000005,2.0,22.493519,12.17
2023-02-09 04:00:00+00:00,3.0,4.470417,1.0623288,37522.92,0.0,0.0,20.892412,3.54
2023-02-10 04:00:00+00:00,3.0,10.972501,6.8817134,37667.188,0.0,0.0,28.1169,12.94
2023-02-11 04:00:00+00:00,1.0,3.4662497,-1.4052478,37813.312,0.0,0.0,23.507753,13.64
2023-02-12 04:00:00+00:00,73.0,2.5975,-0.8865282,37961.13,0.8,1.0,18.720001,7.75
2023-02-13 04:00:00+00:00,73.0,6.3662505,1.1909548,38110.477,1.8000001,4.0,23.863409,13.84
2023-02-14 04:00:00+00:00,1.0,6.039167,1.1365031,38261.21,0.0,0.0,23.166218,14.15
2023-02-15 04:00:00+00:00,3.0,9.92875,5.7630506,38413.17,0.0,0.0,26.865265,12.3
2023-02-16 04:00:00+00:00,61.0,12.468331,10.137731,38566.21,2.8999999,3.0,17.555307,8.23
2023-02-17 04:00:00+00:00,61.0,9.505834,5.7865562,38720.184,8.1,9.0,33.790176,3.34
2023-02-18 04:00:00+00:00,2.0,0.69125,-4.8002086,38874.945,0.0,0.0,28.876396,15.05
2023-02-19 04:00:00+00:00,3.0,3.8037498,-0.5827107,39030.36,0.0,0.0,29.827904,8.86
2023-02-20 04:00:00+00:00,3.0,8.735001,5.410031,39186.277,0.0,0.0,25.325686,8.05
2023-02-21 04:00:00+00:00,73.0,4.1974998,0.76851225,39342.58,7.1000004,7.0,17.76081,6.0
2023-02-22 04:00:00+00:00,73.0,2.2724998,-1.3168116,39499.113,4.4,10.0,14.982228,6.31
2023-02-23 04:00:00+00:00,51.0,4.335,0.74296665,39655.758,0.6,2.0,16.08761,8.11
2023-02-24 04:00:00+00:00,3.0,3.712083,-1.9177666,39812.383,0.0,0.0,35.25979,13.99
2023-02-25 04:00:00+00:00,71.0,-3.2295835,-7.838202,39968.855,0.70000005,6.0,19.839235,6.13
2023-02-26 04:00:00+00:00,3.0,2.0141666,-2.624105,40125.05,0.0,0.0,34.68166,13.55
2023-02-27 04:00:00+00:00,75.0,1.3579167,-3.282955,40281.254,3.8,4.0,23.683512,14.34
2023-02-28 04:00:00+00:00,75.0,0.77250004,-3.4176486,40438.69,13.100001,18.0,24.842607,2.22
2023-03-01 04:00:00+00:00,75.0,1.7141666,-2.350145,40597.336,3.3999999,5.0,22.039528,15.02
2023-03-02 04:00:00+00:00,53.0,6.5516677,2.8714597,40757.06,1.5000001,4.0,23.157824,10.24
2023-03-03 04:00:00+00:00,61.0,3.082917,-1.3644153,40917.746,2.8,5.0,30.36403,10.93
2023-03-04 04:00:00+00:00,65.0,5.162083,0.52454835,41079.273,41.799995,10.0,38.445908,6.27
2023-03-05 04:00:00+00:00,3.0,5.26625,0.82059807,41241.523,0.0,0.0,27.438046,14.73
2023-03-06 04:00:00+00:00,3.0,5.6454167,0.89045954,41404.375,0.0,0.0,23.113008,15.47
2023-03-07 04:00:00+00:00,73.0,3.4787502,-2.4583485,41567.72,2.7,7.0,36.322556,17.76
2023-03-08 04:00:00+00:00,2.0,2.66,-3.4708967,41731.445,0.0,0.0,34.561874,17.54
2023-03-09 04:00:00+00:00,3.0,4.0975003,-0.8748992,41895.43,0.0,0.0,22.26477,15.22
2023-03-10 04:00:00+00:00,63.0,3.05375,-0.76913375,42059.562,7.3,6.0,16.75064,9.76
2023-03-11 04:00:00+00:00,75.0,4.020417,-0.5519672,42223.74,13.1,14.0,25.764534,7.61
2023-03-12 04:00:00+00:00,3.0,3.1745834,-1.0022374,42387.844,0.0,0.0,19.164717,14.84
2023-03-13 04:00:00+00:00,61.0,4.424584,0.7164378,42551.77,16.7,23.0,20.5484,2.45
2023-03-14 04:00:00+00:00,73.0,1.9037501,-5.0825562,42715.4,12.200002,23.0,44.281464,4.8
2023-03-15 04:00:00+00:00,3.0,3.0495834,-4.553464,42878.633,0.0,0.0,38.723015,17.78
2023-03-16 04:00:00+00:00,2.0,5.289167,0.6436727,43041.36,0.0,0.0,19.862083,18.65
2023-03-17 04:00:00+00:00,3.0,8.289166,4.8237677,43203.46,0.0,0.0,22.159746,12.35
2023-03-18 04:00:00+00:00,51.0,7.3766675,2.9156787,43364.832,0.7,3.0,26.14403,18.3
2023-03-19 04:00:00+00:00,3.0,0.9558334,-5.2532873,43525.74,0.0,0.0,27.345785,20.4
2023-03-20 04:00:00+00:00,0.0,2.9308336,-1.5106825,43687.297,0.0,0.0,17.786331,21.11
2023-03-21 04:00:00+00:00,2.0,7.2162495,2.9209116,43849.496,0.0,0.0,20.08916,21.06
2023-03-22 04:00:00+00:00,3.0,7.622501,3.908575,44012.24,0.0,0.0,23.14103,16.32
2023-03-23 04:00:00+00:00,61.0,10.49125,7.978552,44175.426,2.8,4.0,24.458813,9.04
2023-03-24 04:00:00+00:00,51.0,8.4558325,5.05968,44338.95,0.2,2.0,19.08,11.46
2023-03-25 04:00:00+00:00,63.0,5.3704166,1.1698483,44502.72,11.5,10.0,31.37168,3.35
2023-03-26 04:00:00+00:00,3.0,9.128751,5.030702,44666.625,0.0,0.0,24.490587,21.92
2023-03-27 04:00:00+00:00,61.0,7.580833,3.963868,44830.574,2.6,3.0,23.686249,16.57
2023-03-28 04:00:00+00:00,51.0,6.34125,2.7530744,44994.457,0.6,3.0,21.129885,10.66
2023-03-29 04:00:00+00:00,2.0,5.0745835,1.1360866,45158.176,0.0,0.0,24.216522,22.18
2023-03-30 04:00:00+00:00,51.0,3.0433338,-2.4467592,45321.63,0.1,1.0,28.460497,22.74
2023-03-31 04:00:00+00:00,3.0,5.724583,2.1742609,45484.71,0.0,0.0,29.354902,12.03
2023-04-01 04:00:00+00:00,63.0,14.624584,11.949665,45647.312,10.099999,13.0,26.712873,8.56
2023-04-02 04:00:00+00:00,2.0,6.7141666,1.0082518,45809.332,0.0,0.0,35.259792,23.72
2023-04-03 04:00:00+00:00,2.0,6.851666,2.7865117,45970.664,0.0,0.0,30.861471,22.71
2023-04-04 04:00:00+00:00,3.0,13.0391655,11.922298,46131.19,0.0,0.0,16.766108,19.42
2023-04-05 04:00:00+00:00,51.0,11.487083,9.271262,46290.81,0.4,4.0,20.49156,6.54
2023-04-06 04:00:00+00:00,61.0,16.385,16.093988,46449.402,3.2999997,5.0,18.671474,16.41
2023-04-07 04:00:00+00:00,3.0,10.970417,6.2807145,46606.86,0.0,0.0,21.868332,8.72
2023-04-08 04:00:00+00:00,1.0,5.8475013,1.9547931,46763.426,0.0,0.0,19.855558,20.94
2023-04-09 04:00:00+00:00,2.0,6.1641674,2.575649,46920.164,0.0,0.0,24.162947,23.91
2023-04-10 04:00:00+00:00,0.0,8.880834,6.0058284,47077.066,0.0,0.0,18.837322,24.35
2023-04-11 04:00:00+00:00,3.0,14.5975,10.257268,47234.027,0.0,0.0,25.959969,23.21
2023-04-12 04:00:00+00:00,2.0,20.232914,16.711878,47390.95,0.0,0.0,24.098497,21.36
2023-04-13 04:00:00+00:00,0.0,21.837082,19.665163,47547.727,0.0,0.0,20.633371,24.13
2023-04-14 04:00:00+00:00,1.0,21.793333,20.060177,47704.246,0.0,0.0,19.201874,23.37
2023-04-15 04:00:00+00:00,63.0,17.41625,17.319378,47860.414,5.0,6.0,19.513195,16.3
2023-04-16 04:00:00+00:00,3.0,15.5391655,15.267846,48016.11,0.0,0.0,17.727943,15.83
2023-04-17 04:00:00+00:00,63.0,14.2162485,12.011819,48171.227,3.1,5.0,24.522314,14.07
2023-04-18 04:00:00+00:00,51.0,11.032917,5.473324,48325.652,0.1,1.0,36.457886,19.14
2023-04-19 04:00:00+00:00,3.0,10.139167,6.1449714,48479.266,0.0,0.0,24.535526,22.28
2023-04-20 04:00:00+00:00,2.0,10.243334,7.6014934,48631.953,0.0,0.0,16.179985,23.66
2023-04-21 04:00:00+00:00,2.0,12.905831,10.788559,48783.594,0.0,0.0,23.904108,24.8
2023-04-22 04:00:00+00:00,63.0,14.041249,12.039657,48934.062,15.7,6.0,30.5173,20.13
2023-04-23 04:00:00+00:00,63.0,14.380832,12.351083,49083.24,18.400002,14.0,20.570463,15.62
2023-04-24 04:00:00+00:00,2.0,10.993333,7.731753,49230.984,0.0,0.0,19.05281,23.3
2023-04-25 04:00:00+00:00,51.0,10.137083,7.0628247,49377.176,0.3,3.0,13.202726,20.71
2023-04-26 04:00:00+00:00,53.0,9.75375,7.133988,49521.68,0.9,3.0,22.065973,18.35
2023-04-27 04:00:00+00:00,51.0,10.40375,8.2769165,49664.355,0.70000005,6.0,16.78156,15.64
2023-04-28 04:00:00+00:00,61.0,9.585,6.306273,49805.42,6.1000004,8.0,23.313995,9.23
2023-04-29 04:00:00+00:00,63.0,10.487083,7.24478,49945.895,59.5,23.0,30.718357,3.99
2023-04-30 04:00:00+00:00,63.0,12.532916,10.783496,50085.754,22.2,15.0,27.475807,5.26
2023-05-01 04:00:00+00:00,53.0,12.418332,8.031496,50224.887,1.8000002,7.0,38.64764,22.51
2023-05-02 04:00:00+00:00,51.0,10.170417,6.553488,50363.176,0.8,4.0,26.903828,17.67
2023-05-03 04:00:00+00:00,51.0,9.2370825,6.334437,50500.51,0.70000005,7.0,14.84318,17.95
2023-05-04 04:00:00+00:00,53.0,9.968335,7.4913483,50636.773,1.7,8.0,16.263872,17.13
2023-05-05 04:00:00+00:00,63.0,11.355834,9.752662,50771.836,3.5,3.0,11.91812,22.17
2023-05-06 04:00:00+00:00,2.0,13.9975,11.888286,50905.574,0.0,0.0,19.008545,22.8
2023-05-07 04:00:00+00:00,3.0,16.13083,14.326439,51037.863,0.0,0.0,22.057161,26.27
2023-05-08 04:00:00+00:00,3.0,17.937082,16.35039,51168.574,0.0,0.0,21.203358,26.13
2023-05-09 04:00:00+00:00,3.0,13.9141655,11.291122,51297.574,0.0,0.0,21.659916,23.19
2023-05-10 04:00:00+00:00,1.0,14.09125,12.481118,51424.734,0.0,0.0,19.829433,28.45
2023-05-11 04:00:00+00:00,1.0,17.603752,16.092443,51549.902,0.0,0.0,21.749483,27.99
2023-05-12 04:00:00+00:00,2.0,20.870415,20.169836,51672.953,0.0,0.0,15.315873,24.4
2023-05-13 04:00:00+00:00,3.0,21.766245,20.176123,51793.73,0.0,0.0,19.734436,15.57
2023-05-14 04:00:00+00:00,1.0,17.366247,14.364551,51912.098,0.0,0.0,21.986542,28.2
2023-05-15 04:00:00+00:00,1.0,17.266253,13.998864,52027.906,0.0,0.0,18.733839,29.52
2023-05-16 04:00:00+00:00,1.0,20.06625,16.653006,52141.004,0.0,0.0,24.933735,27.75
2023-05-17 04:00:00+00:00,2.0,14.878747,10.527745,52251.242,0.0,0.0,26.368616,29.49
2023-05-18 04:00:00+00:00,0.0,10.868335,7.567676,52358.766,0.0,0.0,22.077717,29.56
2023-05-19 04:00:00+00:00,3.0,14.637084,12.019248,52464.426,0.0,0.0,33.00436,22.71
2023-05-20 04:00:00+00:00,63.0,15.59125,15.554135,52568.2,26.9,15.0,15.876775,5.78
2023-05-21 04:00:00+00:00,53.0,17.059998,14.943229,52669.977,0.6,2.0,22.961115,19.59
2023-05-22 04:00:00+00:00,51.0,16.632914,15.506522,52769.66,0.2,2.0,20.620804,23.94
2023-05-23 04:00:00+00:00,1.0,14.303749,13.015946,52867.137,0.0,0.0,21.485697,27.35
2023-05-24 04:00:00+00:00,53.0,15.382915,13.938461,52962.3,0.7,2.0,24.975283,26.49
2023-05-25 04:00:00+00:00,3.0,14.464165,11.000027,53055.04,0.0,0.0,25.922499,29.74
2023-05-26 04:00:00+00:00,0.0,15.901665,13.949257,53145.242,0.0,0.0,15.315873,29.75
2023-05-27 04:00:00+00:00,1.0,16.926664,15.221786,53232.805,0.0,0.0,20.12461,29.18
2023-05-28 04:00:00+00:00,1.0,17.49125,15.821846,53317.61,0.0,0.0,19.930477,28.98
2023-05-29 04:00:00+00:00,1.0,18.295418,16.510374,53399.547,0.0,0.0,28.467327,28.91
2023-05-30 04:00:00+00:00,0.0,15.414166,13.938717,53478.49,0.0,0.0,18.581022,29.84
2023-05-31 04:00:00+00:00,1.0,15.868332,15.419922,53554.34,0.0,0.0,15.315873,29.9
2023-06-01 04:00:00+00:00,3.0,19.280832,19.765863,53626.973,0.0,0.0,17.418196,29.24
2023-06-02 04:00:00+00:00,2.0,22.116247,22.653807,53696.277,0.0,0.0,17.114204,27.11
2023-06-03 04:00:00+00:00,61.0,18.14958,16.681118,53762.13,3.5,3.0,22.26477,12.57
2023-06-04 04:00:00+00:00,51.0,15.312083,12.228363,53824.426,0.1,1.0,25.006397,17.81
2023-06-05 04:00:00+00:00,3.0,17.603748,15.355175,53883.035,0.0,0.0,21.479666,18.57
2023-06-06 04:00:00+00:00,51.0,19.34125,16.778105,53937.86,0.2,1.0,33.948975,25.94
2023-06-07 04:00:00+00:00,1.0,18.616247,15.647197,53988.93,0.0,0.0,21.313093,29.08
2023-06-08 04:00:00+00:00,1.0,16.580833,14.882495,54036.67,0.0,0.0,19.242327,25.0
2023-06-09 04:00:00+00:00,53.0,16.680832,15.588859,54081.098,0.9,2.0,19.995398,22.83
2023-06-10 04:00:00+00:00,51.0,18.855831,17.750359,54122.164,0.2,2.0,18.079027,25.29
2023-06-11 04:00:00+00:00,2.0,21.041248,20.910042,54159.848,0.0,0.0,18.58451,21.62
2023-06-12 04:00:00+00:00,63.0,20.747496,20.794615,54194.1,8.5,7.0,26.987997,16.79
2023-06-13 04:00:00+00:00,3.0,20.776663,19.711031,54224.902,0.0,0.0,21.605999,26.07
2023-06-14 04:00:00+00:00,63.0,18.251665,17.287153,54252.227,9.5,7.0,24.122686,16.91
2023-06-15 04:00:00+00:00,3.0,20.214167,18.580036,54276.04,0.0,0.0,20.447239,21.96
2023-06-16 04:00:00+00:00,63.0,19.001665,19.141033,54296.32,10.799999,6.0,18.844202,16.31
2023-06-17 04:00:00+00:00,51.0,19.793333,18.120722,54313.03,0.1,1.0,31.63087,26.27
2023-06-18 04:00:00+00:00,3.0,21.218328,19.683317,54326.164,0.0,0.0,19.164717,19.14
2023-06-19 04:00:00+00:00,53.0,20.27458,20.679195,54335.695,1.4000001,3.0,19.95972,25.53
2023-06-20 04:00:00+00:00,3.0,19.282911,18.812529,54341.598,0.0,0.0,21.313093,20.02
2023-06-21 04:00:00+00:00,51.0,18.555834,16.698408,54343.863,0.3,1.0,23.400002,18.63
2023-06-22 04:00:00+00:00,51.0,17.941252,16.324274,54342.465,0.3,3.0,24.985659,10.07
2023-06-23 04:00:00+00:00,63.0,19.609999,20.51599,54337.395,12.400001,9.0,21.817902,10.6
2023-06-24 04:00:00+00:00,63.0,21.407915,23.757286,54328.637,21.200003,16.0,16.923828,17.71
2023-06-25 04:00:00+00:00,53.0,22.789164,25.71287,54316.184,1.9000001,6.0,17.87718,23.44
2023-06-26 04:00:00+00:00,61.0,21.551666,23.695578,54300.023,4.6,7.0,20.265795,17.97
2023-06-27 04:00:00+00:00,65.0,21.526665,23.900335,54280.082,18.7,12.0,18.844202,14.77
2023-06-28 04:00:00+00:00,53.0,22.630829,24.976156,54256.17,2.1,9.0,13.849476,21.79
2023-06-29 04:00:00+00:00,3.0,22.130835,22.810064,54228.336,0.0,0.0,14.277983,22.02
2023-06-30 04:00:00+00:00,3.0,22.805832,24.353668,54196.676,0.0,0.0,21.129885,25.39
2023-07-01 04:00:00+00:00,3.0,22.307913,22.89504,54161.25,0.0,0.0,24.675106,25.63
2023-07-02 04:00:00+00:00,63.0,24.24333,26.885801,54122.152,16.100002,21.0,20.592503,19.22
2023-07-03 04:00:00+00:00,65.0,25.335,28.903215,54079.46,17.800001,8.0,16.78156,20.75
2023-07-04 04:00:00+00:00,61.0,24.476667,28.272058,54033.258,5.4,11.0,13.246826,19.32
2023-07-05 04:00:00+00:00,3.0,26.074583,30.110628,53983.63,0.0,0.0,15.192682,26.43
2023-07-06 04:00:00+00:00,0.0,25.778748,28.887077,53930.66,0.0,0.0,19.966211,27.84
2023-07-07 04:00:00+00:00,51.0,24.982918,28.796873,53874.434,0.6,5.0,18.359999,22.3
2023-07-08 04:00:00+00:00,53.0,25.216253,29.289911,53815.04,4.4,12.0,15.158522,20.59
2023-07-09 04:00:00+00:00,63.0,23.009996,26.240236,53752.56,18.500002,15.0,14.917212,11.0
2023-07-10 04:00:00+00:00,53.0,24.066248,26.523714,53687.086,1.3000001,6.0,17.238699,19.99
2023-07-11 04:00:00+00:00,0.0,24.5725,26.27714,53618.7,0.0,0.0,10.587918,27.44
2023-07-12 04:00:00+00:00,1.0,26.482916,28.539217,53547.492,0.0,0.0,16.311613,27.0
2023-07-13 04:00:00+00:00,51.0,26.712084,28.735052,53473.543,0.2,2.0,24.36591,23.11
2023-07-14 04:00:00+00:00,65.0,24.214165,27.640059,53396.945,36.600002,9.0,20.674158,18.46
2023-07-15 04:00:00+00:00,63.0,24.535002,28.709517,53317.79,8.0,11.0,16.75064,19.96
2023-07-16 04:00:00+00:00,65.0,23.768332,27.435143,53236.152,41.399998,21.0,18.218275,6.61
2023-07-17 04:00:00+00:00,51.0,25.32458,28.753424,53151.87,0.1,1.0,17.595861,25.7
2023-07-18 04:00:00+00:00,63.0,24.726664,27.98336,53064.23,8.299999,7.0,17.114204,23.03
2023-07-19 04:00:00+00:00,55.0,22.764166,25.602034,52973.32,3.8000002,6.0,10.948973,16.64
2023-07-20 04:00:00+00:00,51.0,23.914162,26.507895,52879.285,0.5,3.0,14.917212,24.54
